product_code,product_name,branch_code,branch_name,region,current_stock,unit,recent_avg_daily_demand,forecast_avg_daily_demand,forecast_total_30d,trend,stock_coverage_days
41.L1.4080.U4102.5,Gạch 40x80 MS U4102 Loại 1 6 Viên,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,354,Viên,0.11800000000000001,0.11800000000000001,3.54,estimated,3000.0
41.L1.4080.U4103.5,Gạch 40x80 MS U4103 Loại 1 6 Viên,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2968,Viên,0.9893333333333333,0.9893333333333333,29.68,estimated,3000.0
41.L1.4080.U4201.5,Gạch 40x80 MS U4201 Loại 1 6 Viên,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,504,Viên,0.168,0.168,5.04,estimated,3000.0
41.L1.5050.91502.5,Gạch 50x50 MS 91502 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2470,Viên,0.8233333333333334,0.8233333333333334,24.7,estimated,3000.0
41.L1.5050.91504.5,Gạch 50x50 MS 91504 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,4227,Viên,1.409,1.409,42.27,estimated,3000.0
41.L1.5050.91506.5,Gạch 50x50 MS 91506 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2778,Viên,212.0,212.0,6360.0,stable,13.10377358490566
41.L1.5050.91508.5,Gạch 50x50 MS 91508 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2224,Viên,0.7413333333333334,0.7413333333333334,22.240000000000002,estimated,2999.9999999999995
41.L1.5050.M5190.5,Gạch 50x50 MS M5190 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2057,Viên,108.0,102.6,3078.0,decreasing,19.046296296296298
41.L1.5050.M5191.5,Gạch 50x50 MS M5191 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,630,Viên,0.21,0.21,6.3,estimated,3000.0
41.L1.5050.M5192.5,Gạch 50x50 MS M5192 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1726,Viên,0.5753333333333334,0.5753333333333334,17.26,estimated,3000.0
41.L1.5050.U5101.5,Gạch 50x50 MS U5101 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1327,Viên,0.4423333333333333,0.4423333333333333,13.27,estimated,3000.0
41.L1.5050.U5102.4,Gạch 50x50 MS U5102 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,952,Viên,0.3173333333333333,0.3173333333333333,9.52,estimated,3000.0000000000005
41.L1.5050.U5102.5,Gạch 50x50 MS U5102 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1217,Viên,116.0,116.0,3480.0,stable,10.491379310344827
41.L1.5050.U5103.4,Gạch 50x50 MS U5103 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1938,Viên,0.646,0.646,19.38,estimated,3000.0
41.L1.5050.U5103.5,Gạch 50x50 MS U5103 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1768,Viên,340.0,340.0,10200.0,stable,5.2
41.L1.5050.U5104.4,Gạch 50x50 MS U5104 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1736,Viên,0.5786666666666667,0.5786666666666667,17.36,estimated,3000.0
41.L1.5050.U5104.5,Gạch 50x50 MS U5104 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1697,Viên,0.5656666666666667,0.5656666666666667,16.97,estimated,3000.0
41.L1.5050.U5151.5,Gạch 50x50 MS U5151 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1904,Viên,18.0,18.0,540.0,stable,105.77777777777777
41.L1.5050.U5151.6,Gạch 50x50 MS U5151 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,7700,Viên,2.566666666666667,2.566666666666667,77.0,estimated,2999.9999999999995
41.L1.5050.U5152.5,Gạch 50x50 MS U5152 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,903,Viên,0.301,0.301,9.03,estimated,3000.0
41.L1.5050.U5152.6,Gạch 50x50 MS U5152 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,4191,Viên,1.397,1.397,41.910000000000004,estimated,3000.0
41.L1.5050.U5153.4,Gạch 50x50 MS U5153 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,56,Viên,0.1,0.1,3.0,estimated,560.0
41.L1.5050.U5153.5,Gạch 50x50 MS U5153 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,502,Viên,0.16733333333333336,0.16733333333333336,5.0200000000000005,estimated,2999.9999999999995
41.L1.5050.U5154.5,Gạch 50x50 MS U5154 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1480,Viên,31.666666666666668,30.083333333333332,902.5,decreasing,46.73684210526316
41.L1.5050.U5154.6,Gạch 50x50 MS U5154 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,4700,Viên,1.5666666666666667,1.5666666666666667,47.0,estimated,3000.0
41.L1.5050.U5155.4,Gạch 50x50 MS U5155 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,8064,Viên,2.688,2.688,80.64,estimated,3000.0
41.L1.5050.U5155.5,Gạch 50x50 MS U5155 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1592,Viên,0.5306666666666666,0.5306666666666666,15.919999999999998,estimated,3000.0000000000005
41.L1.6060.AU6151.7,Gạch 60x60 MS AU6151 Loại 1 5 Viên,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1204,Viên,0.4013333333333334,0.4013333333333334,12.040000000000001,estimated,2999.9999999999995
41.L1.6060.AU6153.4,Gạch 60x60 MS AU6153 Loại 1 5 Viên,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,4354,Viên,1.4513333333333334,1.4513333333333334,43.54,estimated,3000.0
41.L1.6060.AU6154.4,Gạch 60x60 MS AU6154 Loại 1 5 Viên,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,3316,Viên,1.1053333333333335,1.1053333333333335,33.160000000000004,estimated,2999.9999999999995
41.L1.6060.AU6154.5,Gạch 60x60 MS AU6154 Loại 1 5 Viên,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2920,Viên,0.9733333333333333,0.9733333333333333,29.2,estimated,3000.0
41.L1.6060.AU6155.6,Gạch 60x60 MS AU6155 Loại 1 5 Viên,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,4550,Viên,1.5166666666666666,1.5166666666666666,45.5,estimated,3000.0
41.L1.6060.M6151.6,Gạch 60x60 MS M6151 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1848,Viên,0.616,0.616,18.48,estimated,3000.0
41.L1.6060.M6152.6,Gạch 60x60 MS M6152 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2506,Viên,0.8353333333333334,0.8353333333333334,25.060000000000002,estimated,3000.0
41.L1.6060.U6151.5,Gạch 60x60 MS U6151 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1848,Viên,130.66666666666666,124.13333333333331,3723.9999999999995,decreasing,14.142857142857144
41.L1.6060.U6152.5,Gạch 60x60 MS U6152 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1085,Viên,0.36166666666666664,0.36166666666666664,10.85,estimated,3000.0000000000005
41.L1.6060.U6153.5,Gạch 60x60 MS U6153 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,2884,Viên,0.9613333333333334,0.9613333333333334,28.84,estimated,3000.0
41.L1.6060.U6154.4,Gạch 60x60 MS U6154 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,4934,Viên,1.6446666666666667,1.6446666666666667,49.34,estimated,3000.0
41.L1.6060.U6154.5,Gạch 60x60 MS U6154 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,3054,Viên,44.0,44.0,1320.0,stable,69.4090909090909
41.L1.6060.U6154.7,Gạch 60x60 MS U6154 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,6491,Viên,2.1636666666666664,2.1636666666666664,64.91,estimated,3000.0000000000005
41.L1.6060.U6155.5,Gạch 60x60 MS U6155 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1105,Viên,13.333333333333334,12.666666666666666,380.0,decreasing,82.875
41.L1.6060.U6155.6,Gạch 60x60 MS U6155 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,3360,Viên,1.12,1.12,33.6,estimated,2999.9999999999995
41.L1.6060.U6156.5,Gạch 60x60 MS U6156 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1020,Viên,0.34,0.34,10.200000000000001,estimated,3000.0
41.L1.6060.U6157.5,Gạch 60x60 MS U6157 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1797,Viên,0.599,0.599,17.97,estimated,3000.0
41.L1.6060.U6158.5,Gạch 60x60 MS U6158 Loại 1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,1750,Viên,0.5833333333333334,0.5833333333333334,17.5,estimated,3000.0
00.KCB.100.NS,Ke Cân Bằng NS  1 mm,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,48,Kg,0.1,0.1,3.0,estimated,480.0
00.KCT.100.NS,Ke Chữ Thập NS 1 mm,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,28,Kg,0.1,0.1,3.0,estimated,280.0
00.KCT.150.NS,Ke Chữ Thập NS 1.5 mm,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,14,Kg,0.1,0.1,3.0,estimated,140.0
00.NEM.TS,Nêm Cân Bằng,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,49,Kg,0.1,0.1,3.0,estimated,490.0
05.L1.6060.686001.F,Gạch 60x60 MS 686001 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1176,Viên,0.392,0.392,11.76,estimated,3000.0
05.L1.6060.686001.G,Gạch 60x60 MS 686001 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1417,Viên,0.4723333333333333,0.4723333333333333,14.17,estimated,3000.0
05.L1.6060.686002.G,Gạch 60x60 MS 686002 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1414,Viên,0.4713333333333333,0.4713333333333333,14.14,estimated,3000.0
05.L1.6060.686003.S,Gạch 60x60 MS 686003 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,840,Viên,103.33333333333333,98.16666666666666,2944.9999999999995,decreasing,8.129032258064516
05.L1.6060.686005.G,Gạch 60x60 MS 686005 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,779,Viên,0.25966666666666666,0.25966666666666666,7.79,estimated,3000.0
05.L1.6060.686005.I,Gạch 60x60 MS 686005 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1591,Viên,154.5,154.5,4635.0,stable,10.297734627831716
05.L1.6060.686006.G,Gạch 60x60 MS 686006 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,2299,Viên,0.7663333333333334,0.7663333333333334,22.990000000000002,estimated,2999.9999999999995
05.L1.6060.686007.F,Gạch 60x60 MS 686007 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1409,Viên,0.4696666666666667,0.4696666666666667,14.09,estimated,3000.0
05.L1.6060.686007.G,Gạch 60x60 MS 686007 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1046,Viên,0.3486666666666667,0.3486666666666667,10.46,estimated,3000.0
05.L1.8080.688001.G,Gạch 80x80 MS 688001 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1974,Viên,0.658,0.658,19.740000000000002,estimated,3000.0
05.L1.8080.688002.G,Gạch 80x80 MS 688002 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,84,Viên,0.1,0.1,3.0,estimated,840.0
05.L1.8080.688005.G,Gạch 80x80 MS 688005 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,627,Viên,0.20900000000000002,0.20900000000000002,6.2700000000000005,estimated,2999.9999999999995
05.L1.8080.688005.I,Gạch 80x80 MS 688005 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,42,Viên,0.1,0.1,3.0,estimated,420.0
05.L1.8080.688006.G,Gạch 80x80 MS 688006 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1142,Viên,0.38066666666666665,0.38066666666666665,11.42,estimated,3000.0
05.L1.8080.688007.G,Gạch 80x80 MS 688007 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,786,Viên,4.5,4.5,135.0,stable,174.66666666666666
05.L1.8080.688007.I,Gạch 80x80 MS 688007 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,952,Viên,0.3173333333333333,0.3173333333333333,9.52,estimated,3000.0000000000005
08.L1.60120.3616.5,Gạch 60x120 MS 3616 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,238,Viên,0.1,0.1,3.0,estimated,2380.0
10.L1.6060.5193.6,Gạch 60x60 MS 5193 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,769,Viên,0.25633333333333336,0.25633333333333336,7.69,estimated,2999.9999999999995
10.L1.6060.5194.7,Gạch 60x60 MS 5194 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,84,Viên,0.1,0.1,3.0,estimated,840.0
10.L1.6060.5194.8,Gạch 60x60 MS 5194 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1427,Viên,0.4756666666666666,0.4756666666666666,14.27,estimated,3000.0000000000005
10.L1.6060.5690.5,Gạch 60x60 MS 5690 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1442,Viên,0.4806666666666667,0.4806666666666667,14.42,estimated,3000.0
10.L1.6060.5711.5,Gạch 60x60 MS 5711 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,3229,Viên,1.0763333333333334,1.0763333333333334,32.29,estimated,3000.0
10.L1.6060.5711.6,Gạch 60x60 MS 5711 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,4480,Viên,1.4933333333333334,1.4933333333333334,44.800000000000004,estimated,3000.0
10.L1.6060.5714.6,Gạch 60x60 MS 5714 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,947,Viên,2.0,2.0,60.0,stable,473.5
10.L1.6060.5715.6,Gạch 60x60 MS 5715 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,994,Viên,0.3313333333333333,0.3313333333333333,9.94,estimated,3000.0
10.L1.6060.5716.4,Gạch 60x60 MS 5716 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,4480,Viên,1.4933333333333334,1.4933333333333334,44.800000000000004,estimated,3000.0
10.L1.6060.5716.6,Gạch 60x60 MS 5716 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,783,Viên,0.261,0.261,7.83,estimated,3000.0
10.L1.6060.5716.7,Gạch 60x60 MS 5716 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,875,Viên,0.2916666666666667,0.2916666666666667,8.75,estimated,3000.0
10.L1.6060.5717.4,Gạch 60x60 MS 5717 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,695,Viên,0.23166666666666666,0.23166666666666666,6.95,estimated,3000.0
10.L1.6060.5717.5,Gạch 60x60 MS 5717 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,915,Viên,0.305,0.305,9.15,estimated,3000.0
10.L1.6060.6103.1,Gạch 60x60 MS 6103 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,4536,Viên,1.512,1.512,45.36,estimated,3000.0
10.L1.6060.6103.2,Gạch 60x60 MS 6103 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,3631,Viên,1.2103333333333335,1.2103333333333335,36.31,estimated,2999.9999999999995
10.L1.6060.6103.6,Gạch 60x60 MS 6103 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1771,Viên,175.5,175.5,5265.0,stable,10.091168091168091
10.L1.6060.6157.1,Gạch 60x60 MS 6157 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1270,Viên,0.4233333333333334,0.4233333333333334,12.700000000000001,estimated,2999.9999999999995
10.L1.6060.6157.3,Gạch 60x60 MS 6157 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,4452,Viên,1.4840000000000002,1.4840000000000002,44.52,estimated,2999.9999999999995
10.L1.6060.6157.8,Gạch 60x60 MS 6157 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,4704,Viên,1.568,1.568,47.04,estimated,3000.0
10.L1.6060.6157.9,Gạch 60x60 MS 6157 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,747,Viên,0.249,0.249,7.47,estimated,3000.0
10.L1.6060.6158.1,Gạch 60x60 MS 6158 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,3541,Viên,1.1803333333333335,1.1803333333333335,35.410000000000004,estimated,2999.9999999999995
10.L1.6060.6158.4,Gạch 60x60 MS 6158 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1280,Viên,137.5,137.5,4125.0,stable,9.309090909090909
10.L1.6060.6158.8,Gạch 60x60 MS 6158 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,8960,Viên,2.986666666666667,2.986666666666667,89.60000000000001,estimated,3000.0
10.L1.6060.6158.9,Gạch 60x60 MS 6158 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,4536,Viên,1.512,1.512,45.36,estimated,3000.0
10.L1.6060.6159.3,Gạch 60x60 MS 6159 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,3360,Viên,1.12,1.12,33.6,estimated,2999.9999999999995
10.L1.6060.6162.6,Gạch 60x60 MS 6162 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1920,Viên,0.64,0.64,19.2,estimated,3000.0
10.L1.6060.6162.7,Gạch 60x60 MS 6162 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,2000,Viên,216.0,216.0,6480.0,stable,9.25925925925926
10.L1.8080.5893.4,Gạch 80x80 MS 5893 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,592,Viên,0.19733333333333333,0.19733333333333333,5.92,estimated,3000.0
10.L1.8080.5894.2,Gạch 80x80 MS 5894 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,2100,Viên,0.7,0.7,21.0,estimated,3000.0
10.L1.8080.5894.7,Gạch 80x80 MS 5894 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,623,Viên,0.2076666666666667,0.2076666666666667,6.23,estimated,2999.9999999999995
10.L1.8080.5898.6,Gạch 80x80 MS 5898 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,588,Viên,0.196,0.196,5.88,estimated,3000.0
10.L1.8080.5899.6,Gạch 80x80 MS 5899 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1465,Viên,0.48833333333333334,0.48833333333333334,14.65,estimated,3000.0
12.L1.3030.3014.2,Gạch 30x30 MS 3014 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,13860,Viên,4.62,4.62,138.6,estimated,3000.0
12.L1.3030.3015.3,Gạch 30x30 MS 3015 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,18480,Viên,6.16,6.16,184.8,estimated,3000.0
12.L1.3030.3015.4,Gạch 30x30 MS 3015 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,15400,Viên,5.133333333333334,5.133333333333334,154.0,estimated,2999.9999999999995
12.L1.3030.3302.13,Gạch 30x30 MS 3302 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,5236,Viên,1.7453333333333334,1.7453333333333334,52.36,estimated,3000.0
12.L1.3030.3404.1,Gạch 30x30 MS 3404 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,15400,Viên,5.133333333333334,5.133333333333334,154.0,estimated,2999.9999999999995
12.L1.3030.3405.1,Gạch 30x30 MS 3405 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,15400,Viên,5.133333333333334,5.133333333333334,154.0,estimated,2999.9999999999995
12.L1.3030.3407.1,Gạch 30x30 MS 3407 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,7700,Viên,2.566666666666667,2.566666666666667,77.0,estimated,2999.9999999999995
12.L1.5050.U5007.1,Gạch 50x50 MS U5007 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,9408,Viên,3.136,3.136,94.08,estimated,3000.0
12.L1.5050.U5008.1,Gạch 50x50 MS U5008 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,9408,Viên,3.136,3.136,94.08,estimated,3000.0
12.L1.5050.U5009.1,Gạch 50x50 MS U5009 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,9408,Viên,3.136,3.136,94.08,estimated,3000.0
15.L1.6060.6605.6,Gạch 60x60 MS 6605 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,4312,Viên,1.4373333333333334,1.4373333333333334,43.12,estimated,3000.0
15.L1.6060.6605.7,Gạch 60x60 MS 6605 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1702,Viên,0.5673333333333334,0.5673333333333334,17.02,estimated,3000.0
15.L1.6060.6605.8,Gạch 60x60 MS 6605 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1680,Viên,0.56,0.56,16.8,estimated,2999.9999999999995
20.L1.1580.91153.6,Gạch 15x80 MS 91153 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1747,Viên,12.0,12.0,360.0,stable,145.58333333333334
20.L1.1580.91154.4,Gạch 15x80 MS 91154 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,609,Viên,0.20299999999999999,0.20299999999999999,6.09,estimated,3000.0
20.L1.3030.U81101.1,Gạch 30x30 MS U81101 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1946,Viên,0.6486666666666667,0.6486666666666667,19.46,estimated,2999.9999999999995
20.L1.3030.U81101.2,Gạch 30x30 MS U81101 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,154,Viên,0.1,0.1,3.0,estimated,1540.0
20.L1.3030.U81101.5,Gạch 30x30 MS U81101 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,601,Viên,0.20033333333333334,0.20033333333333334,6.01,estimated,3000.0
20.L1.3030.U81102.6,Gạch 30x30 MS U81102 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,915,Viên,38.5,38.5,1155.0,stable,23.766233766233768
20.L1.3030.U81103.2,Gạch 30x30 MS U81103 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,607,Viên,0.20233333333333334,0.20233333333333334,6.07,estimated,3000.0
20.L1.3030.U81103.6,Gạch 30x30 MS U81103 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1265,Viên,0.4216666666666667,0.4216666666666667,12.65,estimated,3000.0
20.L1.3030.U81104.2,Gạch 30x30 MS U81104 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,646,Viên,0.21533333333333332,0.21533333333333332,6.46,estimated,3000.0
20.L1.3030.U81104.5,Gạch 30x30 MS U81104 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,766,Viên,35.5,35.5,1065.0,stable,21.577464788732396
20.L1.3030.U81105.2,Gạch 30x30 MS U81105 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,673,Viên,68.66666666666667,65.23333333333333,1957.0,decreasing,9.800970873786406
20.L1.3030.U81105.5,Gạch 30x30 MS U81105 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1122,Viên,0.374,0.374,11.22,estimated,3000.0
20.L1.3030.U81105.6,Gạch 30x30 MS U81105 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,4620,Viên,1.54,1.54,46.2,estimated,3000.0
20.L1.3030.U81106.2,Gạch 30x30 MS U81106 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,999,Viên,0.333,0.333,9.99,estimated,3000.0
20.L1.3030.U81106.4,Gạch 30x30 MS U81106 Loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,994,Viên,0.3313333333333333,0.3313333333333333,9.94,estimated,3000.0
20.L1.6060.A89606.1,Gạch 60x60 MS A89606 loại 1 5 Viên,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,840,Viên,0.28,0.28,8.4,estimated,2999.9999999999995
20.L1.6060.A89651.1,Gạch 60x60 MS A89651 loại 1 5 Viên,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,2716,Viên,0.9053333333333333,0.9053333333333333,27.16,estimated,3000.0
20.L1.6060.A89652.1,Gạch 60x60 MS A89652 loại 1 5 Viên,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,2716,Viên,0.9053333333333333,0.9053333333333333,27.16,estimated,3000.0
20.L1.6060.A89653.1,Gạch 60x60 MS A89653 loại 1 5 Viên,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,2386,Viên,0.7953333333333333,0.7953333333333333,23.86,estimated,3000.0
20.L1.6060.A89654.1,Gạch 60x60 MS A89654 loại 1 5 Viên,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1582,Viên,172.5,172.5,5175.0,stable,9.171014492753622
20.L1.6060.A89655.1,Gạch 60x60 MS A89655 loại 1 5 Viên,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,994,Viên,0.3313333333333333,0.3313333333333333,9.94,estimated,3000.0
20.L1.6060.A89656.1,Gạch 60x60 MS A89656 loại 1 5 Viên,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1937,Viên,84.0,84.0,2520.0,stable,23.05952380952381
20.L1.6060.A89657.1,Gạch 60x60 MS A89657 loại 1 5 Viên,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,2124,Viên,0.7080000000000001,0.7080000000000001,21.240000000000002,estimated,2999.9999999999995
20.L1.8080.89802.1,Gạch 80x80 MS 89802 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,915,Viên,0.305,0.305,9.15,estimated,3000.0
20.L1.8080.89803.1,Gạch 80x80 MS 89803 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1057,Viên,0.35233333333333333,0.35233333333333333,10.57,estimated,3000.0
20.L1.8080.89804.1,Gạch 80x80 MS 89804 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,56,Viên,0.1,0.1,3.0,estimated,560.0
20.L1.8080.89805.1,Gạch 80x80 MS 89805 loại 1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,1969,Viên,86.5,86.5,2595.0,stable,22.76300578034682
