product_code,product_name,category,f_sku,spec_code_size,unit
10.L1.6060.5616.2,Gạch 60x60 MS 5616 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
03.L1.3060.7104.9,Gạch 30x60 MS 7104 Loại 1,F_Bộ,7106-7105-7104,3060,Viên
03.L1.3060.7106.4,Gạch 30x60 MS 7106 Loại 1,F_Bộ,7106-7105-7104,3060,Viên
14.L1.4080.48868.3,Gạch 40x80 MS 48868 Loại 1,F_Bộ,48968D-48868,4080A,Viên
03.L1.6060.8022.1,Gạch 60x60 MS 8022 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
08.L1.15580.4215.5,Gạch 15.5x80 MS 4215 Loại 1,F_Solo,Solo15580.GraniteMatt/ Sugar,15580U,Viên
10.L1.3060.5787.5,Gạch 30x60 MS 5787 Loại 1,F_Bộ,5787-5788-5789,3060,Viên
10.L1.3060.5789.7,Gạch 30x60 MS 5789 Loại 1,F_Bộ,5787-5788-5789,3060,Viên
10.L1.3060.5068.9,Gạch 30x60 MS 5068 Loại 1,F_Bộ,5067-5068-5069,3060,Viên
15.L1.6060.6812.3,Gạch 60x60 MS 6812 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
12.L1.2040.2408.1,Gạch 20x40 MS 2408 Loại 1,F_Solo,Solo2040.CeramicMatt/ Sugar,2040,Viên
05.L1.8080.8685.H,Gạch 80x80 MS 8685 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
14.L1.6060.66285031.2,Gạch 60x60 MS 66285031 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
14.L1.3060.US36CG804,Gạch 30x60 Mỏng MS US36CG804 Loại 1,F_Bộ,US36CG804-US36LG904D-US36LG904,3060M,Viên
09.L1.6060.CA01GM6602.3,Gạch 60x60 MS CA01GM6602 loại 1,F_Solo,Solo6060.GraniteMatt/ Sugar,6060,Viên
10.L1.8080.5879.4,Gạch 80x80 MS 5879 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
03.L1.6060.8555.6,Gạch 60x60 MS 8555 loại 1,F_Solo,Solo6060.CeramicBóng,6060,Viên
14.L1.3060.US36AG901D,Gạch 30x60 Mỏng MS US36AG901D Loại 1,F_Bộ,US36AW801-US36AG901D-US36AG901,3060M,Viên
14.L1.3060.US36AW801,Gạch 30x60 Mỏng MS US36AW801 Loại 1,F_Bộ,US36AW801-US36AG901D-US36AG901,3060M,Viên
03.L1.3030.6378.4,Gạch 30x30 MS 6378 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
14.L1.3030.33418.2,Gạch 30x30 MS 33418 Loại 1,F_Solo,Solo3030.GraniteMatt/ Sugar,3030,Viên
03.L1.6060.8010.4,Gạch 60x60 MS 8010 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
14.L1.3060.US36AG901,Gạch 30x60 Mỏng MS US36AG901 Loại 1,F_Bộ,US36AW801-US36AG901D-US36AG901,3060M,Viên
12.L1.2550.2503.6,Gạch 25x50 MS 2503 Loại 1,F_Solo,Solo2550.CeramicMatt/ Sugar,2550,Viên
26.L1.3060.3606A.1,Gạch 30x60 MS 3606A Loại 1,F_Bộ,3606A-3606B-3606C,3060,Viên
12.L1.2550.U2532.1,Gạch 25x50 MS U2532 Loại 1,F_Solo,Solo2550.CeramicMatt/ Sugar,2550,Viên
10.L1.8080.5891.5,Gạch 80x80 MS 5891 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
03.L1.3030.6377.6,Gạch 30x30 MS 6377 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
10.L1.3060.5773.8,Gạch 30x60 MS 5773 Loại 1,F_Bộ,5771-5772-5773,3060,Viên
03.L1.6060.8024.7,Gạch 60x60 MS 8024 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
09.L1.6060.CA14GP6601.2,Gạch 60x60 MS CA14GP6601 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
29.L1.3060.FP3617.1,Gạch 30x60 MS FP3617 Loại 1,F_Bộ,FP3616-FP3616D-FP3617,3060,Viên
10.L1.6060.5634.2,Gạch 60x60 MS 5634 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
05.L1.8080.8691.G21,Gạch 80x80 MS 8691 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
29.L1.3060.FP3605.1,Gạch 30x60 MS FP3605 Loại 1,F_Bộ,FP3605-FP3605D-FP3607,3060,Viên
29.L1.3060.FP3605D.1,Gạch 30x60 MS FP3605D Loại 1,F_Bộ,FP3605-FP3605D-FP3607,3060,Viên
15.L1.6060.6802.2,Gạch 60x60 MS 6802 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
05.L1.8080.8685.G2,Gạch 80x80 MS 8685 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
20.L1.100100.31111.5,Gạch 100x100 MS 31111 loại 1,F_Solo,Solo100100.GraniteBóng,100100,Viên
14.L1.3030.SG304,Gạch 30x30 MS SG304 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
20.L1.100100.31113.5,Gạch 100x100 MS 31113 loại 1,F_Solo,Solo100100.GraniteBóng,100100,Viên
09.L1.1590.CA09GK15902.2,Gạch 15x90 MS CA09GK15902 loại 1,F_Solo,Solo1590.GraniteMatt/ Sugar,1590,Viên
20.L1.4080.34101.6,Gạch 40x80 MS 34101 Loại 1,F_Bộ,34101-34201-34191,4080,Viên
10.L1.3060.4716.7,Gạch 30x60 MS 4716 Loại 1,F_Bộ,4714-4715-4716,3060,Viên
15.L1.3060.2813.6,Gạch 30x60 MS 2813 Loại 1,F_Bộ,2811-2812-2813,3060,Viên
03.L1.6060.8016.2,Gạch 60x60 MS 8016 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
03.L1.3060.7607.2,Gạch 30x60 MS 7607 Loại 1,F_Bộ,7607-7608-7609,3060,Viên
03.L1.3060.7608.8,Gạch 30x60 MS 7608 Loại 1,F_Bộ,7607-7608-7609,3060,Viên
03.L1.3060.7612.7,Gạch 30x60 MS 7612 Loại 1,F_Bộ,7611-7612-7613,3060,Viên
20.L1.6060.26001.6,Gạch 60x60 MS 26001 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
05.L1.8080.8916.E,Gạch 80x80 MS 8916 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
03.L1.4080.7702.3,Gạch 40x80 MS 7702 Loại 1,F_Bộ,7701-7702-7703,4080,Viên
03.L1.4080.7703.5,Gạch 40x80 MS 7703 Loại 1,F_Bộ,7701-7702-7703,4080,Viên
10.L1.6060.5621.3,Gạch 60x60 MS 5621 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
14.L1.3060.A36810D.6,Gạch 30x60 MS A36810D Loại 1,F_Bộ,36910-36810D-36810,3060,Viên
14.L1.3060.A36308D.1,Gạch 30x60 MS A36308D Loại 1,F_Bộ,36408-36308D-36308,3060,Viên
03.L1.3060.7621.5,Gạch 30x60 MS 7621 Loại 1,F_Bộ,7621-7622-7623,3060,Viên
16.L1.6060.6208.54,Gạch 60x60 MS 6208 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
15.L1.3060.2911.5,Gạch 30x60 MS 2911 Loại 1,F_Bộ,2911-2912-2913,3060,Viên
05.L1.6060.6785.F,Gạch 60x60 MS 6785 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
17.L1.3060.3601D.K1,Gạch 30x60 MS 3601D Loại 1,F_Bộ,3601T-3601D-3601V,3060,Viên
17.L1.3060.3601V.C1,Gạch 30x60 MS 3601V Loại 1,F_Bộ,3601T-3601D-3601V,3060,Viên
17.L1.3060.3602D.1,Gạch 30x60 MS 3602D Loại 1,F_Bộ,3602T-3602D-3602V,3060,Viên
17.L1.3060.3602V.2,Gạch 30x60 MS 3602V Loại 1,F_Bộ,3602T-3602D-3602V,3060,Viên
14.L1.3060.A36822.3,Gạch 30x60 MS A36822 Loại 1,F_Bộ,36922-36822D-36822,3060,Viên
14.L1.3060.A36822D.4,Gạch 30x60 MS A36822D Loại 1,F_Bộ,36922-36822D-36822,3060,Viên
14.L1.6060.66434009,Gạch 60x60 MS 66434009 loại 1,F_Solo,Solo6060.GraniteMatt/ Sugar,6060,Viên
10.L1.3060.7837.6,Gạch 30x60 MS 7837 Loại 1,F_Bộ,7837-7838-7839,3060,Viên
10.L1.4040.4917.4,Gạch 40x40 MS 4917 Loại 1,F_Solo,Solo4040.CeramicMatt/ Sugar,4040,Viên
14.L1.3060.A36918.3,Gạch 30x60 MS A36918 Loại 1,F_Bộ,36918-36818D-36818,3060,Viên
10.L1.8080.5897.5,Gạch 80x80 MS 5897 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
30.L1.1590.6526.52,Gạch 15x90 MS 6526 loại 1,F_Solo,Solo1590.CeramicMatt/ Sugar,1590,Viên
03.L1.6060.8067.3,Gạch 60x60 MS 8067 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
03.L1.6060.8037.4,Gạch 60x60 MS 8037 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
29.L1.1580.FP15802.5,Gạch 15.5x80 MS FP15802 Loại 1,F_Solo,Solo1580.GraniteBóng,15580,Viên
29.L1.3060.FPH3623D.1,Gạch 30x60 MS FPH3623D Loại 1,F_Bộ,FPH3623-FPH3623D-FPH3623V,3060,Viên
29.L1.3060.FPH3623V.1,Gạch 30x60 MS FPH3623V Loại 1,F_Bộ,FPH3623-FPH3623D-FPH3623V,3060,Viên
05.L1.6060.6793.E,Gạch 60x60 MS 6793 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
20.L1.4080.34192.5,Gạch 40x80 MS 34192 Loại 1,F_Bộ,34102-34202-34192,4080,Viên
20.L1.4080.34202.4,Gạch 40x80 MS 34202 Loại 1,F_Bộ,34102-34202-34192,4080,Viên
20.L1.5050.1505.4,Gạch 50x50 MS 1505 loại 1,F_Solo,Solo5050.CeramicMatt/ Sugar,5050,Viên
03.L1.3060.7401.5,Gạch 30x60 MS 7401 Loại 1,F_Bộ,7401-7402-7403,3060,Viên
20.L1.8080.18117.3,Gạch 80x80 MS 18117 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
15.L1.3060.2809.5,Gạch 30x60 MS 2809 Loại 1,F_Bộ,2807-2808-2809,3060,Viên
15.L1.3060.2808.4,Gạch 30x60 MS 2808 Loại 1,F_Bộ,2807-2808-2809,3060,Viên
08.L1.15580.4219.5,Gạch 15.5x80 MS 4219 Loại 1,F_Solo,Solo15580.GraniteMatt/ Sugar,15580U,Viên
10.L1.3060.5743.7,Gạch 30x60 MS 5743 Loại 1,F_Bộ,5741-5742-5743,3060,Viên
15.L1.6060.6805.5,Gạch 60x60 MS 6805 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.4080.4826.7,Gạch 40x80 MS 4826 Loại 1,F_Bộ,4824-4825-4826,4080,Viên
20.L1.8080.28111.4,Gạch 80x80 MS 28111 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
20.L1.4080.34191.6,Gạch 40x80 MS 34191 Loại 1,F_Bộ,34101-34201-34191,4080,Viên
20.L1.4080.34201.6,Gạch 40x80 MS 34201 Loại 1,F_Bộ,34101-34201-34191,4080,Viên
10.L1.4080.9964.5,Gạch 40x80 MS 9964 Loại 1,F_Bộ,9964-9965-9966,4080,Viên
10.L1.4080.9966.5,Gạch 40x80 MS 9966 Loại 1,F_Bộ,9964-9965-9966,4080,Viên
10.L1.6060.5618.3,Gạch 60x60 MS 5618 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
28.L1.6060.6909.A3,Gạch 60x60 MS 6909 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
15.L1.6060.6875.6,Gạch 60x60 MS 6875 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
12.L1.3030.3304,Gạch 30x30 MS 3304 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
10.L1.6060.5167.3,Gạch 60x60 MS 5167 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
25.L1.6060.GP6053.2,Gạch 60x60 MS GP6053 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.6060.5165.4,Gạch 60x60 MS 5165 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
05.L1.8080.8924.G21,Gạch 80x80 MS 8924 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
10.L1.6060.5627.5,Gạch 60x60 MS 5627 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.3060.5781.7,Gạch 30x60 MS 5781 Loại 1,F_Bộ,5781-5782-5783,3060,Viên
17.L1.3060.3602D.M2,Gạch 30x60 MS 3602D Loại 1,F_Bộ,3602T-3602D-3602V,3060,Viên
17.L1.3060.3602T.M2,Gạch 30x60 MS 3602T Loại 1,F_Bộ,3602T-3602D-3602V,3060,Viên
14.L1.8080.88282031.2,Gạch 80x80 MS 88282031 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
29.L1.1580.FP15807.3,Gạch 15.5x80 MS FP15807 Loại 1,F_Solo,Solo1580.GraniteBóng,15580,Viên
10.L1.3060.4521.5,Gạch 30x60 MS 4521 Loại 1,F_Bộ,4521-4522-4523,3060,Viên
14.L1.3060.A36800.2,Gạch 30x60 MS A36800 Loại 1,F_Bộ,36800-36800D-36800V,3060,Viên
13.L1.3030.3606,Gạch 30x30 MS 3606 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
09.L1.6060.CA08GM6602.6,Gạch 60x60 MS CA08GM6602 loại 1,F_Solo,Solo6060.GraniteMatt/ Sugar,6060,Viên
14.L1.8080.88182033.2,Gạch 80x80 MS 88182033 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
03.L1.6060.8068.2,Gạch 60x60 MS 8068 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
29.L1.3060.FPH3625.1,Gạch 30x60 MS FPH3625 Loại 1,F_Bộ,FPH3625-FPH3625D-FPH3625V,3060,Viên
10.L1.6060.5619.7,Gạch 60x60 MS 5619 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.3060.7817.7,Gạch 30x60 MS 7817 Loại 1,F_Bộ,7817-7818-7819,3060,Viên
03.L1.6060.8011.9,Gạch 60x60 MS 8011 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
12.L1.3030.3013,Gạch 30x30 MS 3013 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
03.L1.6060.8502.9,Gạch 60x60 MS 8502 loại 1,F_Solo,Solo6060.CeramicBóng,6060,Viên
03.L1.6060.8507.1,Gạch 60x60 MS 8507 loại 1,F_Solo,Solo6060.CeramicBóng,6060,Viên
03.L1.6060.8507.9,Gạch 60x60 MS 8507 loại 1,F_Solo,Solo6060.CeramicBóng,6060,Viên
03.L1.6060.8509.3,Gạch 60x60 MS 8509 loại 1,F_Solo,Solo6060.CeramicBóng,6060,Viên
03.L1.6060.8511.9,Gạch 60x60 MS 8511 loại 1,F_Solo,Solo6060.CeramicBóng,6060,Viên
03.L1.6060.8512.3,Gạch 60x60 MS 8512 loại 1,F_Solo,Solo6060.CeramicBóng,6060,Viên
03.L1.6060.8555.3,Gạch 60x60 MS 8555 loại 1,F_Solo,Solo6060.CeramicBóng,6060,Viên
12.L1.3030.3018.1,Gạch 30x30 MS 3018 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
14.L1.3060.A36310D.3,Gạch 30x60 MS A36310D Loại 1,F_Bộ,36410-36310D-36310,3060,Viên
03.L1.3060.7616.4,Gạch 30x60 MS 7616 Loại 1,F_Bộ,7614-7615-7616,3060,Viên
17.L1.3060.3603T.H1,Gạch 30x60 MS 3603T Loại 1,F_Bộ,3603T-3603D-3603V,3060,Viên
26.L1.3060.3604A.3,Gạch 30x60 MS 3604A Loại 1,F_Bộ,3604A-3604B-3604C,3060,Viên
17.L1.3060.3603T.1,Gạch 30x60 MS 3603T Loại 1,F_Bộ,3603T-3603D-3603V,3060,Viên
29.L1.3060.FPH3625D.1,Gạch 30x60 MS FPH3625D Loại 1,F_Bộ,FPH3625-FPH3625D-FPH3625V,3060,Viên
29.L1.3060.FPH3625V.1,Gạch 30x60 MS FPH3625V Loại 1,F_Bộ,FPH3625-FPH3625D-FPH3625V,3060,Viên
05.L1.1580.18408.F,Gạch 15x80 MS 18408 Loại 1,F_Solo,Solo1580.CeramicMatt/ Sugar,1580,Viên
05.L1.1580.18408.H,Gạch 15x80 MS 18408 Loại 1,F_Solo,Solo1580.CeramicMatt/ Sugar,1580,Viên
05.L1.1580.18409.G,Gạch 15x80 MS 18409 Loại 1,F_Solo,Solo1580.CeramicMatt/ Sugar,1580,Viên
12.L1.2550.U2532.2,Gạch 25x50 MS U2532 Loại 1,F_Solo,Solo2550.CeramicMatt/ Sugar,2550,Viên
05.L1.6060.6794.I,Gạch 60x60 MS 6794 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
03.L1.3030.6372.3,Gạch 30x30 MS 6372 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
20.L1.4080.34192.4,Gạch 40x80 MS 34192 Loại 1,F_Bộ,34102-34202-34192,4080,Viên
10.L1.3060.7832.5,Gạch 30x60 MS 7832 Loại 1,F_Bộ,7831-7832-7833,3060,Viên
14.L1.3060.A36801.6,Gạch 30x60 MS A36801 Loại 1,F_Bộ,36801-36801D-36801V,3060,Viên
14.L1.3060.A36801V.6,Gạch 30x60 MS A36801V Loại 1,F_Bộ,36801-36801D-36801V,3060,Viên
10.L1.3030.5266.6,Gạch 30x30 MS 5266 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
03.L1.3060.7528.9,Gạch 30x60 MS 7528 Loại 1,F_Bộ,7527-7528-7529,3060,Viên
03.L1.3060.7614.3,Gạch 30x60 MS 7614 Loại 1,F_Bộ,7614-7615-7616,3060,Viên
03.L1.3060.7614.7,Gạch 30x60 MS 7614 Loại 1,F_Bộ,7614-7615-7616,3060,Viên
03.L1.3060.7616.7,Gạch 30x60 MS 7616 Loại 1,F_Bộ,7614-7615-7616,3060,Viên
03.L1.3060.7000.5,Gạch 30x60 MS 7000 Loại 1,F_Bộ,7365-7366-7000-7364,3060,Viên
03.L1.3060.7364.5,Gạch 30x60 MS 7364 Loại 1,F_Bộ,7365-7366-7000-7364,3060,Viên
03.L1.3060.7365.5,Gạch 30x60 MS 7365 Loại 1,F_Bộ,7365-7366-7000-7364,3060,Viên
03.L1.3060.7366.5,Gạch 30x60 MS 7366 Loại 1,F_Bộ,7365-7366-7000-7364,3060,Viên
12.L1.2040.2412.1,Gạch 20x40 MS 2412 Loại 1,F_Solo,Solo2040.CeramicMatt/ Sugar,2040,Viên
10.L1.3060.7843.6,Gạch 30x60 MS 7843 Loại 1,F_Bộ,7837-7842-7843,3060,Viên
03.L1.3060.7115.8,Gạch 30x60 MS 7115 Loại 1,F_Bộ,7116-7115-7114,3060,Viên
03.L1.3060.7116.6,Gạch 30x60 MS 7116 Loại 1,F_Bộ,7116-7115-7114,3060,Viên
03.L1.3060.7117.3,Gạch 30x60 MS 7117 Loại 1,F_Bộ,7119-7118-7117,3060,Viên
26.L1.3060.3601A.1,Gạch 30x60 MS 3601A Loại 1,F_Bộ,3601A-3601B-3601C,3060,Viên
10.L1.3060.4506.3,Gạch 30x60 MS 4506 Loại 1,F_Bộ,4506-4505-4504,3060,Viên
25.L1.3060.GTD3610.51,Gạch 30x60 MS GTD3610 Loại 1,F_Bộ,GT3610-GTD3610-GT3611,3060,Viên
03.L1.3060.7126.3,Gạch 30x60 MS 7126 Loại 1,F_Bộ,7126-7125-7124,3060,Viên
03.L1.6060.8036.3,Gạch 60x60 MS 8036 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
14.L1.6060.66132301.3,Gạch 60x60 MS 66132301 loại 1,F_Solo,Solo6060.GraniteMatt/ Sugar,6060,Viên
03.L1.3060.7106.1,Gạch 30x60 MS 7106 Loại 1,F_Bộ,7106-7105-7104,3060,Viên
11.L1.3030.D853,Gạch 30x30 MS D853 Loại 1,F_Solo,Solo3030.CeramicBóng,3030,Viên
03.L1.6060.8069.1,Gạch 60x60 MS 8069 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
14.L1.3060.A36810D.3,Gạch 30x60 MS A36810D Loại 1,F_Bộ,36910-36810D-36810,3060,Viên
03.L1.3060.7611.1,Gạch 30x60 MS 7611 Loại 1,F_Bộ,7611-7612-7613,3060,Viên
10.L1.3060.7817.5,Gạch 30x60 MS 7817 Loại 1,F_Bộ,7817-7818-7819,3060,Viên
03.L1.14560.9535.4,Gạch 14.5x60 MS 9535 Loại 1,F_Solo,Solo14560.CeramicMatt/ Sugar,14560,Viên
03.L1.3060.7622.5,Gạch 30x60 MS 7622 Loại 1,F_Bộ,7621-7622-7623,3060,Viên
03.L1.3060.7623.5,Gạch 30x60 MS 7623 Loại 1,F_Bộ,7621-7622-7623,3060,Viên
03.L1.6060.8043.5,Gạch 60x60 MS 8043 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
03.L1.6060.8510.3,Gạch 60x60 MS 8510 loại 1,F_Solo,Solo6060.CeramicBóng,6060,Viên
05.L1.1580.18405.I,Gạch 15x80 MS 18405 Loại 1,F_Solo,Solo1580.CeramicMatt/ Sugar,1580,Viên
05.L1.6060.6766.M,Gạch 60x60 MS 6766 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
05.L1.8080.8916.H22,Gạch 80x80 MS 8916 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
14.L1.3030.SG301,Gạch 30x30 MS SG301 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
14.L1.3030.SG314,Gạch 30x30 MS SG314 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
16.L1.6060.6209.57,Gạch 60x60 MS 6209 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
17.L1.3060.3606D.K1,Gạch 30x60 MS 3606D Loại 1,F_Bộ,3606T-3606D-3606V,3060,Viên
17.L1.3060.3606T.K1,Gạch 30x60 MS 3606T Loại 1,F_Bộ,3606T-3606D-3606V,3060,Viên
17.L1.3060.3606V.K1,Gạch 30x60 MS 3606V Loại 1,F_Bộ,3606T-3606D-3606V,3060,Viên
20.L1.6060.26101.4,Gạch 60x60 MS 26101 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
03.L1.3060.7141.5,Gạch 30x60 MS 7141 Loại 1,F_Bộ,7141-7142-7143,3060,Viên
03.L1.3060.7142.5,Gạch 30x60 MS 7142 Loại 1,F_Bộ,7141-7142-7143,3060,Viên
03.L1.3060.7143.5,Gạch 30x60 MS 7143 Loại 1,F_Bộ,7141-7142-7143,3060,Viên
20.L1.6060.16105.5,Gạch 60x60 MS 16105 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.6060.5618.6,Gạch 60x60 MS 5618 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
05.L1.8080.8686.G,Gạch 80x80 MS 8686 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
10.L1.6060.5429.5,Gạch 60x60 MS 5429 loại 1,F_Solo,Solo6060.CeramicBóng,6060,Viên
10.L1.6060.5165.6,Gạch 60x60 MS 5165 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
08.L1.15580.4213.5,Gạch 15.5x80 MS 4213 Loại 1,F_Solo,Solo15580.GraniteMatt/ Sugar,15580U,Viên
10.L1.3060.5069.7,Gạch 30x60 MS 5069 Loại 1,F_Bộ,5067-5068-5069,3060,Viên
25.L1.6060.GP6050.3,Gạch 60x60 MS GP6050 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
14.L1.3060.US36LG904D,Gạch 30x60 Mỏng MS US36LG904D Loại 1,F_Bộ,US36CG804-US36LG904D-US36LG904,3060M,Viên
17.L1.3060.3610V.C1,Gạch 30x60 MS 3610V Loại 1,F_Bộ,3610T-3610D-3610V,3060,Viên
29.L1.3060.FC3605.03,Gạch 30x60 MS FC3605 Loại 1,F_Bộ,FC3604-FC3604D-FC3605,3060,Viên
03.L1.3060.7107.8,Gạch 30x60 MS 7107 Loại 1,F_Bộ,7109-7108-7107,3060,Viên
03.L1.3060.7109.8,Gạch 30x60 MS 7109 Loại 1,F_Bộ,7109-7108-7107,3060,Viên
03.L1.3060.7524.3,Gạch 30x60 MS 7524 Loại 1,F_Bộ,7524-7525-7526,3060,Viên
03.L1.3060.7524.4,Gạch 30x60 MS 7524 Loại 1,F_Bộ,7524-7525-7526,3060,Viên
14.L1.4080.48868.2,Gạch 40x80 MS 48868 Loại 1,F_Bộ,48968D-48868,4080A,Viên
15.L2.3060.2907,Gạch 30x60 MS 2907 Loại 2,F_Bộ,2907-2908-2909,3060,Viên
03.L1.3060.7627.5,Gạch 30x60 MS 7627 Loại 1,F_Bộ,7627-7628-7630,3060,Viên
10.L1.3060.7819.4,Gạch 30x60 MS 7819 Loại 1,F_Bộ,7817-7818-7819,3060,Viên
14.L1.8080.88182033.1,Gạch 80x80 MS 88182033 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
29.L1.3060.FP3616.1,Gạch 30x60 MS FP3616 Loại 1,F_Bộ,FP3616-FP3616D-FP3617,3060,Viên
20.L1.5050.U1510.22,Gạch 50x50 MS U1510 loại 1,F_Solo,Solo5050.CeramicMatt/ Sugar,5050U,Viên
12.L1.2040.2402.6,Gạch 20x40 MS 2402 Loại 1,F_Solo,Solo2040.CeramicMatt/ Sugar,2040,Viên
03.L1.3060.7628.5,Gạch 30x60 MS 7628 Loại 1,F_Bộ,7627-7628-7630,3060,Viên
03.L1.3060.7630.6,Gạch 30x60 MS 7630 Loại 1,F_Bộ,7627-7628-7630,3060,Viên
03.L1.3060.7630.7,Gạch 30x60 MS 7630 Loại 1,F_Bộ,7627-7628-7630,3060,Viên
03.L1.4080.7711.3,Gạch 40x80 MS 7711 Loại 1,F_Bộ,7713-7712-7711,4080,Viên
03.L1.4080.7712.5,Gạch 40x80 MS 7712 Loại 1,F_Bộ,7713-7712-7711,4080,Viên
03.L1.4080.7713.8,Gạch 40x80 MS 7713 Loại 1,F_Bộ,7713-7712-7711,4080,Viên
03.L1.3060.7403.4,Gạch 30x60 MS 7403 Loại 1,F_Bộ,7401-7402-7403,3060,Viên
12.L1.2040.2409.2,Gạch 20x40 MS 2409 Loại 1,F_Solo,Solo2040.CeramicMatt/ Sugar,2040,Viên
03.L1.3060.7351.4,Gạch 30x60 MS 7351 Loại 1,F_Bộ,7353-7352-7351,3060,Viên
29.L1.3060.FC3610.02,Gạch 30x60 MS FC3610 Loại 1,F_Bộ,FC3610-FC3610D-FC3610V,3060,Viên
05.L1.6060.6784.G,Gạch 60x60 MS 6784 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
25.L1.3060.GT3601.54,Gạch 30x60 MS GT3601 Loại 1,F_Bộ,GT3601-GTD3601-GT3601V,3060,Viên
25.L1.3060.GT3601V.54,Gạch 30x60 MS GT3601V Loại 1,F_Bộ,GT3601-GTD3601-GT3601V,3060,Viên
25.L1.3060.GTD3601.54,Gạch 30x60 MS GTD3601 Loại 1,F_Bộ,GT3601-GTD3601-GT3601V,3060,Viên
14.L1.6060.66433211.1,Gạch 60x60 MS 66433211 loại 1,F_Solo,Solo6060.GraniteMatt/ Sugar,6060,Viên
